?cls	?replCls	?consCls
<http://www.orpha.net/ORDO/Orphanet_93111>	"http://purl.obolibrary.org/obo/MONDO_0007669"	
<http://www.orpha.net/ORDO/Orphanet_932>	"http://purl.obolibrary.org/obo/MONDO_0019648"	
<http://www.orpha.net/ORDO/Orphanet_93213>	"http://purl.obolibrary.org/obo/MONDO_0011303"	
<http://www.orpha.net/ORDO/Orphanet_93214>	"http://purl.obolibrary.org/obo/MONDO_0019652"	
<http://www.orpha.net/ORDO/Orphanet_93216>	"http://purl.obolibrary.org/obo/MONDO_0019653"	
<http://www.orpha.net/ORDO/Orphanet_93217>	"http://purl.obolibrary.org/obo/MONDO_0019654"	
<http://www.orpha.net/ORDO/Orphanet_93218>	"http://purl.obolibrary.org/obo/MONDO_0019655"	
<http://www.orpha.net/ORDO/Orphanet_93220>	"http://purl.obolibrary.org/obo/MONDO_0019656"	
<http://www.orpha.net/ORDO/Orphanet_93256>	"http://purl.obolibrary.org/obo/MONDO_0010382"	
<http://www.orpha.net/ORDO/Orphanet_93258>	"http://purl.obolibrary.org/obo/MONDO_0019659"	
<http://www.orpha.net/ORDO/Orphanet_93259>	"http://purl.obolibrary.org/obo/MONDO_0019660"	
<http://www.orpha.net/ORDO/Orphanet_93260>	"http://purl.obolibrary.org/obo/MONDO_0019661"	
<http://www.orpha.net/ORDO/Orphanet_93269>	"http://purl.obolibrary.org/obo/MONDO_0019662"	
<http://www.orpha.net/ORDO/Orphanet_93270>	"http://purl.obolibrary.org/obo/MONDO_0013127"	
<http://www.orpha.net/ORDO/Orphanet_93274>	"http://purl.obolibrary.org/obo/MONDO_0008547"	
<http://www.orpha.net/ORDO/Orphanet_93276>	"http://purl.obolibrary.org/obo/MONDO_0008274"	
<http://www.orpha.net/ORDO/Orphanet_93277>	"http://purl.obolibrary.org/obo/MONDO_0019665"	
<http://www.orpha.net/ORDO/Orphanet_93279>	"http://purl.obolibrary.org/obo/MONDO_0011496"	
<http://www.orpha.net/ORDO/Orphanet_93283>	"http://purl.obolibrary.org/obo/MONDO_0012019"	
<http://www.orpha.net/ORDO/Orphanet_93284>	"http://purl.obolibrary.org/obo/MONDO_0019667"	
<http://www.orpha.net/ORDO/Orphanet_93297>	"http://purl.obolibrary.org/obo/MONDO_0019669"	
<http://www.orpha.net/ORDO/Orphanet_93301>	"http://purl.obolibrary.org/obo/MONDO_0010070"	
<http://www.orpha.net/ORDO/Orphanet_93302>	"http://purl.obolibrary.org/obo/MONDO_0013360"	
<http://www.orpha.net/ORDO/Orphanet_93303>	"http://purl.obolibrary.org/obo/MONDO_0010074"	
<http://www.orpha.net/ORDO/Orphanet_93304>	"http://purl.obolibrary.org/obo/MONDO_0007232"	
<http://www.orpha.net/ORDO/Orphanet_93307>	"http://purl.obolibrary.org/obo/MONDO_0009189"	
<http://www.orpha.net/ORDO/Orphanet_93308>	"http://purl.obolibrary.org/obo/MONDO_0007561"	
<http://www.orpha.net/ORDO/Orphanet_93311>	"http://purl.obolibrary.org/obo/MONDO_0011765"	
<http://www.orpha.net/ORDO/Orphanet_93314>	"http://purl.obolibrary.org/obo/MONDO_0008477"	
<http://www.orpha.net/ORDO/Orphanet_93315>	"http://purl.obolibrary.org/obo/MONDO_0008479"	
<http://www.orpha.net/ORDO/Orphanet_93316>	"http://purl.obolibrary.org/obo/MONDO_0008478"	
<http://www.orpha.net/ORDO/Orphanet_93317>	"http://purl.obolibrary.org/obo/MONDO_0009593"	
<http://www.orpha.net/ORDO/Orphanet_93320>	"http://purl.obolibrary.org/obo/MONDO_0019670"	
<http://www.orpha.net/ORDO/Orphanet_93321>	"http://purl.obolibrary.org/obo/MONDO_0019671"	
<http://www.orpha.net/ORDO/Orphanet_93322>	"http://purl.obolibrary.org/obo/MONDO_0010144"	
<http://www.orpha.net/ORDO/Orphanet_93323>	"http://purl.obolibrary.org/obo/MONDO_0019672"	
<http://www.orpha.net/ORDO/Orphanet_93324>	"http://purl.obolibrary.org/obo/MONDO_0009486"	
<http://www.orpha.net/ORDO/Orphanet_93325>	"http://purl.obolibrary.org/obo/MONDO_0007478"	
<http://www.orpha.net/ORDO/Orphanet_93328>	"http://purl.obolibrary.org/obo/MONDO_0008123"	
<http://www.orpha.net/ORDO/Orphanet_93329>	"http://purl.obolibrary.org/obo/MONDO_0009779"	
<http://www.orpha.net/ORDO/Orphanet_93333>	"http://purl.obolibrary.org/obo/MONDO_0009845"	
<http://www.orpha.net/ORDO/Orphanet_93334>	"http://purl.obolibrary.org/obo/MONDO_0019673"	
<http://www.orpha.net/ORDO/Orphanet_93335>	"http://purl.obolibrary.org/obo/MONDO_0019674"	
<http://www.orpha.net/ORDO/Orphanet_93336>	"http://purl.obolibrary.org/obo/MONDO_0008270"	
<http://www.orpha.net/ORDO/Orphanet_93337>	"http://purl.obolibrary.org/obo/MONDO_0008271"	
<http://www.orpha.net/ORDO/Orphanet_93339>	"http://purl.obolibrary.org/obo/MONDO_0008269"	
<http://www.orpha.net/ORDO/Orphanet_93347>	"http://purl.obolibrary.org/obo/MONDO_0011773"	
<http://www.orpha.net/ORDO/Orphanet_93349>	"http://purl.obolibrary.org/obo/MONDO_0010248"	
<http://www.orpha.net/ORDO/Orphanet_93351>	"http://purl.obolibrary.org/obo/MONDO_0010076"	
<http://www.orpha.net/ORDO/Orphanet_93352>	"http://purl.obolibrary.org/obo/MONDO_0011252"	
<http://www.orpha.net/ORDO/Orphanet_93356>	"http://purl.obolibrary.org/obo/MONDO_0011198"	
<http://www.orpha.net/ORDO/Orphanet_93359>	"http://purl.obolibrary.org/obo/MONDO_0019675"	
<http://www.orpha.net/ORDO/Orphanet_93360>	"http://purl.obolibrary.org/obo/MONDO_0011335"	
<http://www.orpha.net/ORDO/Orphanet_93383>	"http://purl.obolibrary.org/obo/MONDO_0019676"	
<http://www.orpha.net/ORDO/Orphanet_93384>	"http://purl.obolibrary.org/obo/MONDO_0007221"	
<http://www.orpha.net/ORDO/Orphanet_93387>	"http://purl.obolibrary.org/obo/MONDO_0019677"	
<http://www.orpha.net/ORDO/Orphanet_93388>	"http://purl.obolibrary.org/obo/MONDO_0007215"	
<http://www.orpha.net/ORDO/Orphanet_93389>	"http://purl.obolibrary.org/obo/MONDO_0019678"	
<http://www.orpha.net/ORDO/Orphanet_93394>	"http://purl.obolibrary.org/obo/MONDO_0007218"	
<http://www.orpha.net/ORDO/Orphanet_93395>	"http://purl.obolibrary.org/obo/MONDO_0007213"	
<http://www.orpha.net/ORDO/Orphanet_93396>	"http://purl.obolibrary.org/obo/MONDO_0007216"	
<http://www.orpha.net/ORDO/Orphanet_93397>	"http://purl.obolibrary.org/obo/MONDO_0019679"	
<http://www.orpha.net/ORDO/Orphanet_93398>	"http://purl.obolibrary.org/obo/MONDO_0019680"	
<http://www.orpha.net/ORDO/Orphanet_93402>	"http://purl.obolibrary.org/obo/MONDO_0008512"	
<http://www.orpha.net/ORDO/Orphanet_93404>	"http://purl.obolibrary.org/obo/MONDO_0008514"	
<http://www.orpha.net/ORDO/Orphanet_93405>	"http://purl.obolibrary.org/obo/MONDO_0008515"	
<http://www.orpha.net/ORDO/Orphanet_93406>	"http://purl.obolibrary.org/obo/MONDO_0008516"	
<http://www.orpha.net/ORDO/Orphanet_93409>	"http://purl.obolibrary.org/obo/MONDO_0012544"	
<http://www.orpha.net/ORDO/Orphanet_93420>	"http://purl.obolibrary.org/obo/MONDO_0019685"	
<http://www.orpha.net/ORDO/Orphanet_93422>	"http://purl.obolibrary.org/obo/MONDO_0800087"	
<http://www.orpha.net/ORDO/Orphanet_93423>	"http://purl.obolibrary.org/obo/MONDO_0019688"	
<http://www.orpha.net/ORDO/Orphanet_93424>	"http://purl.obolibrary.org/obo/MONDO_0019689"	
<http://www.orpha.net/ORDO/Orphanet_93425>	"http://purl.obolibrary.org/obo/MONDO_0019690"	
<http://www.orpha.net/ORDO/Orphanet_93426>	"http://purl.obolibrary.org/obo/MONDO_0019691"	
<http://www.orpha.net/ORDO/Orphanet_93429>	"http://purl.obolibrary.org/obo/MONDO_0019692"	
<http://www.orpha.net/ORDO/Orphanet_93430>	"http://purl.obolibrary.org/obo/MONDO_0019693"	
<http://www.orpha.net/ORDO/Orphanet_93434>	"http://purl.obolibrary.org/obo/MONDO_0019694"	
<http://www.orpha.net/ORDO/Orphanet_93436>	"http://purl.obolibrary.org/obo/MONDO_0019695"	
<http://www.orpha.net/ORDO/Orphanet_93437>	"http://purl.obolibrary.org/obo/MONDO_0019696"	
<http://www.orpha.net/ORDO/Orphanet_93438>	"http://purl.obolibrary.org/obo/MONDO_0019697"	
<http://www.orpha.net/ORDO/Orphanet_93439>	"http://purl.obolibrary.org/obo/MONDO_0019698"	
<http://www.orpha.net/ORDO/Orphanet_93440>	"http://purl.obolibrary.org/obo/MONDO_0019699"	
<http://www.orpha.net/ORDO/Orphanet_93441>	"http://purl.obolibrary.org/obo/MONDO_0800086"	
<http://www.orpha.net/ORDO/Orphanet_93442>	"http://purl.obolibrary.org/obo/MONDO_0019701"	
<http://www.orpha.net/ORDO/Orphanet_93443>	"http://purl.obolibrary.org/obo/MONDO_0019702"	
<http://www.orpha.net/ORDO/Orphanet_93444>	"http://purl.obolibrary.org/obo/MONDO_0800084"	
<http://www.orpha.net/ORDO/Orphanet_93448>	"http://purl.obolibrary.org/obo/MONDO_0800088"	
<http://www.orpha.net/ORDO/Orphanet_93449>	"http://purl.obolibrary.org/obo/MONDO_0019707"	
<http://www.orpha.net/ORDO/Orphanet_93450>	"http://purl.obolibrary.org/obo/MONDO_0800089"	
<http://www.orpha.net/ORDO/Orphanet_93453>	"http://purl.obolibrary.org/obo/MONDO_0800085"	
<http://www.orpha.net/ORDO/Orphanet_93455>	"http://purl.obolibrary.org/obo/MONDO_0019712"	
<http://www.orpha.net/ORDO/Orphanet_93457>	"http://purl.obolibrary.org/obo/MONDO_0019713"	
<http://www.orpha.net/ORDO/Orphanet_93458>	"http://purl.obolibrary.org/obo/MONDO_0019714"	
<http://www.orpha.net/ORDO/Orphanet_93459>	"http://purl.obolibrary.org/obo/MONDO_0800095"	
<http://www.orpha.net/ORDO/Orphanet_93460>	"http://purl.obolibrary.org/obo/MONDO_0019716"	
<http://www.orpha.net/ORDO/Orphanet_93465>	"http://purl.obolibrary.org/obo/MONDO_0019718"	
<http://www.orpha.net/ORDO/Orphanet_93473>	"http://purl.obolibrary.org/obo/MONDO_0011758"	
<http://www.orpha.net/ORDO/Orphanet_93474>	"http://purl.obolibrary.org/obo/MONDO_0011760"	
<http://www.orpha.net/ORDO/Orphanet_93476>	"http://purl.obolibrary.org/obo/MONDO_0011759"	
<http://www.orpha.net/ORDO/Orphanet_935>	"http://purl.obolibrary.org/obo/MONDO_0008704"	
<http://www.orpha.net/ORDO/Orphanet_93547>	"http://purl.obolibrary.org/obo/MONDO_0019721"	
<http://www.orpha.net/ORDO/Orphanet_93571>	"http://purl.obolibrary.org/obo/MONDO_0019736"	
<http://www.orpha.net/ORDO/Orphanet_93575>	"http://purl.obolibrary.org/obo/MONDO_0013043"	
<http://www.orpha.net/ORDO/Orphanet_93576>	"http://purl.obolibrary.org/obo/MONDO_0013040"	
<http://www.orpha.net/ORDO/Orphanet_93578>	"http://purl.obolibrary.org/obo/MONDO_0013042"	
<http://www.orpha.net/ORDO/Orphanet_93579>	"http://purl.obolibrary.org/obo/MONDO_0019738"	
<http://www.orpha.net/ORDO/Orphanet_93580>	"http://purl.obolibrary.org/obo/MONDO_0013041"	
<http://www.orpha.net/ORDO/Orphanet_93581>	"http://purl.obolibrary.org/obo/MONDO_0019739"	
<http://www.orpha.net/ORDO/Orphanet_93583>	"http://purl.obolibrary.org/obo/MONDO_0010122"	
<http://www.orpha.net/ORDO/Orphanet_93587>	"http://purl.obolibrary.org/obo/MONDO_0019741"	
<http://www.orpha.net/ORDO/Orphanet_93589>	"http://purl.obolibrary.org/obo/MONDO_0019742"	
<http://www.orpha.net/ORDO/Orphanet_93593>	"http://purl.obolibrary.org/obo/MONDO_0019743"	
<http://www.orpha.net/ORDO/Orphanet_93598>	"http://purl.obolibrary.org/obo/MONDO_0009823"	
<http://www.orpha.net/ORDO/Orphanet_93599>	"http://purl.obolibrary.org/obo/MONDO_0009824"	
<http://www.orpha.net/ORDO/Orphanet_93600>	"http://purl.obolibrary.org/obo/MONDO_0013327"	
<http://www.orpha.net/ORDO/Orphanet_93601>	"http://purl.obolibrary.org/obo/MONDO_0010209"	
<http://www.orpha.net/ORDO/Orphanet_93602>	"http://purl.obolibrary.org/obo/MONDO_0011346"	
<http://www.orpha.net/ORDO/Orphanet_93604>	"http://purl.obolibrary.org/obo/MONDO_0011127"	
<http://www.orpha.net/ORDO/Orphanet_93605>	"http://purl.obolibrary.org/obo/MONDO_0011822"	
<http://www.orpha.net/ORDO/Orphanet_93606>	"http://purl.obolibrary.org/obo/MONDO_0010356"	
<http://www.orpha.net/ORDO/Orphanet_93607>	"http://purl.obolibrary.org/obo/MONDO_0011422"	
<http://www.orpha.net/ORDO/Orphanet_93608>	"http://purl.obolibrary.org/obo/MONDO_0008368"	
<http://www.orpha.net/ORDO/Orphanet_93612>	"http://purl.obolibrary.org/obo/MONDO_0019745"	
<http://www.orpha.net/ORDO/Orphanet_93613>	"http://purl.obolibrary.org/obo/MONDO_0019746"	
<http://www.orpha.net/ORDO/Orphanet_93616>	"http://purl.obolibrary.org/obo/MONDO_0013512"	
<http://www.orpha.net/ORDO/Orphanet_93622>	"http://purl.obolibrary.org/obo/MONDO_0010225"	
<http://www.orpha.net/ORDO/Orphanet_93623>	"http://purl.obolibrary.org/obo/MONDO_0010359"	
<http://www.orpha.net/ORDO/Orphanet_939>	"http://purl.obolibrary.org/obo/MONDO_0009371"	
<http://www.orpha.net/ORDO/Orphanet_93921>	"http://purl.obolibrary.org/obo/MONDO_0008075"	
<http://www.orpha.net/ORDO/Orphanet_93924>	"http://purl.obolibrary.org/obo/MONDO_0019756"	
<http://www.orpha.net/ORDO/Orphanet_93925>	"http://purl.obolibrary.org/obo/MONDO_0019757"	
<http://www.orpha.net/ORDO/Orphanet_93926>	"http://purl.obolibrary.org/obo/MONDO_0019758"	
<http://www.orpha.net/ORDO/Orphanet_93928>	"http://purl.obolibrary.org/obo/MONDO_0019759"	
<http://www.orpha.net/ORDO/Orphanet_93929>	"http://purl.obolibrary.org/obo/MONDO_0009774"	
<http://www.orpha.net/ORDO/Orphanet_93930>	"http://purl.obolibrary.org/obo/MONDO_0010805"	
<http://www.orpha.net/ORDO/Orphanet_93937>	"http://purl.obolibrary.org/obo/MONDO_0019760"	
<http://www.orpha.net/ORDO/Orphanet_93945>	"http://purl.obolibrary.org/obo/MONDO_0019766"	
<http://www.orpha.net/ORDO/Orphanet_93946>	"http://purl.obolibrary.org/obo/MONDO_0019767"	
<http://www.orpha.net/ORDO/Orphanet_93947>	"http://purl.obolibrary.org/obo/MONDO_0019768"	
<http://www.orpha.net/ORDO/Orphanet_93950>	"http://purl.obolibrary.org/obo/MONDO_0019769"	
<http://www.orpha.net/ORDO/Orphanet_93958>	"http://purl.obolibrary.org/obo/MONDO_0019771"	
<http://www.orpha.net/ORDO/Orphanet_93961>	"http://purl.obolibrary.org/obo/MONDO_0000485"	
<http://www.orpha.net/ORDO/Orphanet_93962>	"http://purl.obolibrary.org/obo/MONDO_0000481"	
<http://www.orpha.net/ORDO/Orphanet_93963>	"http://purl.obolibrary.org/obo/MONDO_0011200"	
<http://www.orpha.net/ORDO/Orphanet_93969>	"http://purl.obolibrary.org/obo/MONDO_0019773"	
<http://www.orpha.net/ORDO/Orphanet_93970>	"http://purl.obolibrary.org/obo/MONDO_0019774"	
<http://www.orpha.net/ORDO/Orphanet_93971>	"http://purl.obolibrary.org/obo/MONDO_0019775"	
<http://www.orpha.net/ORDO/Orphanet_93972>	"http://purl.obolibrary.org/obo/MONDO_0019776"	
<http://www.orpha.net/ORDO/Orphanet_93973>	"http://purl.obolibrary.org/obo/MONDO_0019777"	
<http://www.orpha.net/ORDO/Orphanet_93974>	"http://purl.obolibrary.org/obo/MONDO_0019778"	
<http://www.orpha.net/ORDO/Orphanet_93975>	"http://purl.obolibrary.org/obo/MONDO_0019779"	
<http://www.orpha.net/ORDO/Orphanet_93976>	"http://purl.obolibrary.org/obo/MONDO_0019780"	
<http://www.orpha.net/ORDO/Orphanet_94056>	"http://purl.obolibrary.org/obo/MONDO_0019782"	
<http://www.orpha.net/ORDO/Orphanet_94062>		
<http://www.orpha.net/ORDO/Orphanet_94063>	"http://purl.obolibrary.org/obo/MONDO_0019784"	
<http://www.orpha.net/ORDO/Orphanet_94064>	"http://purl.obolibrary.org/obo/MONDO_0012621"	
<http://www.orpha.net/ORDO/Orphanet_94068>	"http://purl.obolibrary.org/obo/MONDO_0008471"	
<http://www.orpha.net/ORDO/Orphanet_94083>	"http://purl.obolibrary.org/obo/MONDO_0010654"	
<http://www.orpha.net/ORDO/Orphanet_94086>	"http://purl.obolibrary.org/obo/MONDO_0008877"	
<http://www.orpha.net/ORDO/Orphanet_94088>	"http://purl.obolibrary.org/obo/MONDO_0009071"	
<http://www.orpha.net/ORDO/Orphanet_94089>	"http://purl.obolibrary.org/obo/MONDO_0011301"	
<http://www.orpha.net/ORDO/Orphanet_94090>	"http://purl.obolibrary.org/obo/MONDO_0008749"	
<http://www.orpha.net/ORDO/Orphanet_941>	"http://purl.obolibrary.org/obo/MONDO_0009070"	
<http://www.orpha.net/ORDO/Orphanet_94125>	"http://purl.obolibrary.org/obo/MONDO_0019791"	
<http://www.orpha.net/ORDO/Orphanet_94147>	"http://purl.obolibrary.org/obo/MONDO_0008120"	
<http://www.orpha.net/ORDO/Orphanet_943>	"http://purl.obolibrary.org/obo/MONDO_0009556"	
<http://www.orpha.net/ORDO/Orphanet_946>	"http://purl.obolibrary.org/obo/MONDO_0019796"	
<http://www.orpha.net/ORDO/Orphanet_949>	"http://purl.obolibrary.org/obo/MONDO_0008712"	
<http://www.orpha.net/ORDO/Orphanet_95>	"http://purl.obolibrary.org/obo/MONDO_0100339"	
<http://www.orpha.net/ORDO/Orphanet_950>	"http://purl.obolibrary.org/obo/MONDO_0019797"	
<http://www.orpha.net/ORDO/Orphanet_95159>	"http://purl.obolibrary.org/obo/MONDO_0019799"	
<http://www.orpha.net/ORDO/Orphanet_95161>	"http://purl.obolibrary.org/obo/MONDO_0019800"	
<http://www.orpha.net/ORDO/Orphanet_952>	"http://purl.obolibrary.org/obo/MONDO_0008673"	
<http://www.orpha.net/ORDO/Orphanet_95232>	"http://purl.obolibrary.org/obo/MONDO_0011830"	
<http://www.orpha.net/ORDO/Orphanet_95428>	"http://purl.obolibrary.org/obo/MONDO_0012635"	
<http://www.orpha.net/ORDO/Orphanet_95429>	"http://purl.obolibrary.org/obo/MONDO_0019803"	
<http://www.orpha.net/ORDO/Orphanet_95488>	"http://purl.obolibrary.org/obo/MONDO_0019824"	
<http://www.orpha.net/ORDO/Orphanet_95496>	"http://purl.obolibrary.org/obo/MONDO_0019828"	
<http://www.orpha.net/ORDO/Orphanet_955>	"http://purl.obolibrary.org/obo/MONDO_0007057"	
<http://www.orpha.net/ORDO/Orphanet_95699>	"http://purl.obolibrary.org/obo/MONDO_0013310"	
<http://www.orpha.net/ORDO/Orphanet_957>	"http://purl.obolibrary.org/obo/MONDO_0007058"	
<http://www.orpha.net/ORDO/Orphanet_95700>	"http://purl.obolibrary.org/obo/MONDO_0008731"	
<http://www.orpha.net/ORDO/Orphanet_95712>	"http://purl.obolibrary.org/obo/MONDO_0019854"	
<http://www.orpha.net/ORDO/Orphanet_95713>	"http://purl.obolibrary.org/obo/MONDO_0019855"	
<http://www.orpha.net/ORDO/Orphanet_95716>	"http://purl.obolibrary.org/obo/MONDO_0010132"	
<http://www.orpha.net/ORDO/Orphanet_95719>	"http://purl.obolibrary.org/obo/MONDO_0019860"	
<http://www.orpha.net/ORDO/Orphanet_95720>	"http://purl.obolibrary.org/obo/MONDO_0019861"	
<http://www.orpha.net/ORDO/Orphanet_958>	"http://purl.obolibrary.org/obo/MONDO_0008707"	
<http://www.orpha.net/ORDO/Orphanet_959>	"http://purl.obolibrary.org/obo/MONDO_0011812"	
<http://www.orpha.net/ORDO/Orphanet_96055>	"http://purl.obolibrary.org/obo/MONDO_0019864"	
<http://www.orpha.net/ORDO/Orphanet_96059>	"http://purl.obolibrary.org/obo/MONDO_0019865"	
<http://www.orpha.net/ORDO/Orphanet_96060>	"http://purl.obolibrary.org/obo/MONDO_0019866"	
<http://www.orpha.net/ORDO/Orphanet_96061>	"http://purl.obolibrary.org/obo/MONDO_0019867"	
<http://www.orpha.net/ORDO/Orphanet_96063>	"http://purl.obolibrary.org/obo/MONDO_0019868"	
<http://www.orpha.net/ORDO/Orphanet_96068>	"http://purl.obolibrary.org/obo/MONDO_0019869"	
<http://www.orpha.net/ORDO/Orphanet_96069>	"http://purl.obolibrary.org/obo/MONDO_0019870"	
<http://www.orpha.net/ORDO/Orphanet_96070>	"http://purl.obolibrary.org/obo/MONDO_0019871"	
<http://www.orpha.net/ORDO/Orphanet_96071>	"http://purl.obolibrary.org/obo/MONDO_0019872"	
<http://www.orpha.net/ORDO/Orphanet_96072>	"http://purl.obolibrary.org/obo/MONDO_0019873"	
<http://www.orpha.net/ORDO/Orphanet_96074>	"http://purl.obolibrary.org/obo/MONDO_0019874"	
<http://www.orpha.net/ORDO/Orphanet_96076>	"http://purl.obolibrary.org/obo/MONDO_0019875"	
<http://www.orpha.net/ORDO/Orphanet_96092>	"http://purl.obolibrary.org/obo/MONDO_0019876"	
<http://www.orpha.net/ORDO/Orphanet_96094>	"http://purl.obolibrary.org/obo/MONDO_0019877"	
<http://www.orpha.net/ORDO/Orphanet_96095>	"http://purl.obolibrary.org/obo/MONDO_0019878"	
<http://www.orpha.net/ORDO/Orphanet_96096>	"http://purl.obolibrary.org/obo/MONDO_0019879"	
<http://www.orpha.net/ORDO/Orphanet_96097>	"http://purl.obolibrary.org/obo/MONDO_0019880"	
<http://www.orpha.net/ORDO/Orphanet_96098>	"http://purl.obolibrary.org/obo/MONDO_0019881"	
<http://www.orpha.net/ORDO/Orphanet_96100>	"http://purl.obolibrary.org/obo/MONDO_0019882"	
<http://www.orpha.net/ORDO/Orphanet_96101>	"http://purl.obolibrary.org/obo/MONDO_0019883"	
<http://www.orpha.net/ORDO/Orphanet_96102>	"http://purl.obolibrary.org/obo/MONDO_0019884"	
<http://www.orpha.net/ORDO/Orphanet_96103>	"http://purl.obolibrary.org/obo/MONDO_0019885"	
<http://www.orpha.net/ORDO/Orphanet_96105>	"http://purl.obolibrary.org/obo/MONDO_0019886"	
<http://www.orpha.net/ORDO/Orphanet_96106>	"http://purl.obolibrary.org/obo/MONDO_0019887"	
<http://www.orpha.net/ORDO/Orphanet_96107>	"http://purl.obolibrary.org/obo/MONDO_0019888"	
<http://www.orpha.net/ORDO/Orphanet_96109>	"http://purl.obolibrary.org/obo/MONDO_0019889"	
<http://www.orpha.net/ORDO/Orphanet_96112>	"http://purl.obolibrary.org/obo/MONDO_0019890"	
<http://www.orpha.net/ORDO/Orphanet_96121>	"http://purl.obolibrary.org/obo/MONDO_0012342"	
<http://www.orpha.net/ORDO/Orphanet_96123>	"http://purl.obolibrary.org/obo/MONDO_0019891"	
<http://www.orpha.net/ORDO/Orphanet_96125>	"http://purl.obolibrary.org/obo/MONDO_0012948"	
<http://www.orpha.net/ORDO/Orphanet_96126>	"http://purl.obolibrary.org/obo/MONDO_0019892"	
<http://www.orpha.net/ORDO/Orphanet_96129>	"http://purl.obolibrary.org/obo/MONDO_0019893"	
<http://www.orpha.net/ORDO/Orphanet_96145>	"http://purl.obolibrary.org/obo/MONDO_0019895"	
<http://www.orpha.net/ORDO/Orphanet_96147>	"http://purl.obolibrary.org/obo/MONDO_0019896"	
<http://www.orpha.net/ORDO/Orphanet_96148>	"http://purl.obolibrary.org/obo/MONDO_0012315"	
<http://www.orpha.net/ORDO/Orphanet_96149>	"http://purl.obolibrary.org/obo/MONDO_0019897"	
<http://www.orpha.net/ORDO/Orphanet_96150>	"http://purl.obolibrary.org/obo/MONDO_0019898"	
<http://www.orpha.net/ORDO/Orphanet_96152>	"http://purl.obolibrary.org/obo/MONDO_0019899"	
<http://www.orpha.net/ORDO/Orphanet_96160>	"http://purl.obolibrary.org/obo/MONDO_0019900"	
<http://www.orpha.net/ORDO/Orphanet_96164>	"http://purl.obolibrary.org/obo/MONDO_0019901"	
<http://www.orpha.net/ORDO/Orphanet_96167>	"http://purl.obolibrary.org/obo/MONDO_0008365"	
<http://www.orpha.net/ORDO/Orphanet_96168>	"http://purl.obolibrary.org/obo/MONDO_0019902"	
<http://www.orpha.net/ORDO/Orphanet_96169>	"http://purl.obolibrary.org/obo/MONDO_0012496"	
<http://www.orpha.net/ORDO/Orphanet_96170>	"http://purl.obolibrary.org/obo/MONDO_0012176"	
<http://www.orpha.net/ORDO/Orphanet_96171>	"http://purl.obolibrary.org/obo/MONDO_0019903"	
<http://www.orpha.net/ORDO/Orphanet_96172>	"http://purl.obolibrary.org/obo/MONDO_0019904"	
<http://www.orpha.net/ORDO/Orphanet_96173>	"http://purl.obolibrary.org/obo/MONDO_0019905"	
<http://www.orpha.net/ORDO/Orphanet_96175>	"http://purl.obolibrary.org/obo/MONDO_0019906"	
<http://www.orpha.net/ORDO/Orphanet_96176>	"http://purl.obolibrary.org/obo/MONDO_0019907"	
